pno,product_name,image_url,aHash64
20002,남성 하이 캐스케이드 프렌치테리 긴팔 티셔츠 (C63AE0848278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model06/1/C63AE0848278.jpg,17580926911675154656
20002,남성 하이 캐스케이드 프렌치테리 긴팔 티셔츠 (C63AE0848278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20002,남성 하이 캐스케이드 프렌치테리 긴팔 티셔츠 (C63AE0848278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/4/C63AE0848278.jpg,141565356140543
20006,남성 드라이벤처 하프집업 긴팔 티셔츠 (C63AE5737278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/1/C63AE5737278.jpg,16140900410079692799
20006,남성 드라이벤처 하프집업 긴팔 티셔츠 (C63AE5737278) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20006,남성 드라이벤처 하프집업 긴팔 티셔츠 (C63AE5737278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20006,남성 드라이벤처 하프집업 긴팔 티셔츠 (C63AE5737278) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/data/special/S07_TITANIUM_COLLECTION_DT.jpg,506487176106018567
20006,남성 드라이벤처 하프집업 긴팔 티셔츠 (C63AE5737278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/4/C63AE5737278.jpg,1103865574399
20006,남성 드라이벤처 하프집업 긴팔 티셔츠 (C63AE5737278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/1/C63AE5737278.jpg,1103865574399
20007,남성 roc 테크 5 포켓 팬츠 (C63AE5846010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C63AE5846010.jpg,18226278798200930304
20007,남성 roc 테크 5 포켓 팬츠 (C63AE5846010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/SmartEditContent/20250812174327_1061_1.jpg,13905921036408422881
20007,남성 roc 테크 5 포켓 팬츠 (C63AE5846010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/4/C63AE5846010.jpg,16700407226835658727
20007,남성 roc 테크 5 포켓 팬츠 (C63AE5846010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/productimages/a/1/C63AE5846010.jpg,16700407226835658727
20007,남성 roc 테크 5 포켓 팬츠 (C63AE5846010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20007,남성 roc 테크 5 포켓 팬츠 (C63AE5846010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20008,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/4/C63AR0541010.jpg,18445477436314353664
20008,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/4/C63AR0541010.jpg,18429789345702206463
20008,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20008,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20008,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model06/1/C63AR0541010.jpg,18446744054432595968
20008,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C63AR0541010.jpg,171392821599143936
20009,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/1/C63AR0541278.jpg,18429789345702206463
20009,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/4/C63AR0541278.jpg,12033613776158918543
20009,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20009,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541278) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20009,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C63AR0541278.jpg,4324586495
20009,여성 하이 캐스케이드 크롭 프렌치테리 긴팔 티셔츠 (C63AR0541278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C63AR0541278.jpg,4503308136077000703
20010,여성 드라이벤처 하프집업 긴팔 티셔츠 (C63AR9202010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/j/4/C63AR9202010.jpg,18437878161698979840
20010,여성 드라이벤처 하프집업 긴팔 티셔츠 (C63AR9202010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/4/C63AR9202010.jpg,1103836216319
20010,여성 드라이벤처 하프집업 긴팔 티셔츠 (C63AR9202010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/1/C63AR9202010.jpg,18446735276601573376
20010,여성 드라이벤처 하프집업 긴팔 티셔츠 (C63AR9202010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20010,여성 드라이벤처 하프집업 긴팔 티셔츠 (C63AR9202010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20010,여성 드라이벤처 하프집업 긴팔 티셔츠 (C63AR9202010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/data/special/S07_TITANIUM_COLLECTION_DT.jpg,506487176106018567
20019,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/i/4/C64AE3907010.jpg,9331882296111907327
20019,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model08/1/C64AE3907010.jpg,9259541573656165529
20019,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/1/C64AE3907010.jpg,2160313343
20019,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/4/C64AE3907010.jpg,17863496876930876387
20019,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/4/C64AE3907010.jpg,2160313343
20019,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20020,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907461) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/h/4/C64AE3907461.jpg,9331882291854821351
20020,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907461) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model01/1/C64AE3907461.jpg,17863514538105881539
20020,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907461) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C64AE3907461.jpg,16700424680976384479
20020,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907461) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/i/4/C64AE3907461.jpg,18012703036142115327
20020,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907461) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20020,[공식몰 단독] 남성 아틱 크레스트 하이브리드 풀집 자켓 (C64AE3907461) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/4/C64AE3907461.jpg,18429815802694959579
20021,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20021,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20021,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/1/C64AR0132010.jpg,18429789345700633599
20021,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/1/C64AR0132010.jpg,18230570873037848576
20021,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C64AR0132010.jpg,18442213414459195392
20021,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/sub/ico_coupon_gr_46x29.png,18374739497556377855
20022,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132125) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/1/C64AR0132125.jpg,18446462322181604864
20022,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132125) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20022,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132125) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20022,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132125) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/1/C64AR0132125.jpg,16704934971455412735
20022,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132125) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/g/4/C64AR0132125.jpg,2179248543280920575
20022,여성 트레일 티켓 크루넥 긴팔 티셔츠 (C64AR0132125) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/d/4/C64AR0132125.jpg,18374686221034061574
20023,여성 옴니히트인피니티 베이스레이어 긴팔 티셔츠 (C64AR2484010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C64AR2484010.jpg,17940362000672489472
20023,여성 옴니히트인피니티 베이스레이어 긴팔 티셔츠 (C64AR2484010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/a/1/C64AR2484010.jpg,18429789345700627455
20023,여성 옴니히트인피니티 베이스레이어 긴팔 티셔츠 (C64AR2484010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C64AR2484010.jpg,282587432219647
20023,여성 옴니히트인피니티 베이스레이어 긴팔 티셔츠 (C64AR2484010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/productimages/a/1/C64AR2484010.jpg,18429789345700627455
20023,여성 옴니히트인피니티 베이스레이어 긴팔 티셔츠 (C64AR2484010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/data/tech/19_OMNI-HEAT™-INFINITY.jpg,4352266533519507524
20023,여성 옴니히트인피니티 베이스레이어 긴팔 티셔츠 (C64AR2484010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20027,남성 실버 리프 라이트 하이브리드 후디드 인슐레이션 경량 패딩 자켓 (C64WE0604010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/1/C64WE0604010.jpg,17868004873484632064
20027,남성 실버 리프 라이트 하이브리드 후디드 인슐레이션 경량 패딩 자켓 (C64WE0604010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20027,남성 실버 리프 라이트 하이브리드 후디드 인슐레이션 경량 패딩 자켓 (C64WE0604010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20027,남성 실버 리프 라이트 하이브리드 후디드 인슐레이션 경량 패딩 자켓 (C64WE0604010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/4/C64WE0604010.jpg,17868004873484632064
20027,남성 실버 리프 라이트 하이브리드 후디드 인슐레이션 경량 패딩 자켓 (C64WE0604010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/data/special/S07_TITANIUM_COLLECTION_DT.jpg,506487176106018567
20027,남성 실버 리프 라이트 하이브리드 후디드 인슐레이션 경량 패딩 자켓 (C64WE0604010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model05/1/C64WE0604010.jpg,14394564079576671169
20038,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model09/1/C64WR9847010.jpg,16645008402105689319
20038,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model10/1/C64WR9847010.jpg,217020604413841167
20038,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/productimages/a/1/C64WR9847554.jpg,16710540187951946751
20038,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/1/C64WR9847010.jpg,18282697456258916384
20038,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/1/C64WR9847010.jpg,18439962027280810979
20038,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/c/1/C64WR9847010.jpg,18429789054653431808
20039,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model05/4/C64WR9847278.jpg,14404736993977760225
20039,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model05/1/C64WR9847278.jpg,14404736993977760225
20039,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/1/C64WR9847278.jpg,16710580029009689539
20039,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/1/C64WR9847278.jpg,16710579770372652003
20039,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model06/4/C64WR9847278.jpg,16710579994650070465
20039,[공식몰 단독] 여성 어메이즈 퍼프 후디드 다운자켓 (C64WR9847278) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/1/C64WR9847278.jpg,18438796544955358207
20040,남성 클로브 서밋 경량 패딩 + 방수 인터체인지 자켓 (C64XE0098010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/f/1/C64XE0098010.jpg,16204163392301220095
20040,남성 클로브 서밋 경량 패딩 + 방수 인터체인지 자켓 (C64XE0098010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20040,남성 클로브 서밋 경량 패딩 + 방수 인터체인지 자켓 (C64XE0098010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model14/4/C64XE0098010.jpg,17564182053157116032
20040,남성 클로브 서밋 경량 패딩 + 방수 인터체인지 자켓 (C64XE0098010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/i/1/C64XE0098010.jpg,217018310968017153
20040,남성 클로브 서밋 경량 패딩 + 방수 인터체인지 자켓 (C64XE0098010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model06/4/C64XE0098010.jpg,18444426044489581539
20040,남성 클로브 서밋 경량 패딩 + 방수 인터체인지 자켓 (C64XE0098010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/1/C64XE0098010.jpg,18444461228827984867
20048,여성 타임 투 트레일 옴니히트 팬츠 (C64XR9829010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/1/C64XR9829010.jpg,18438796683000670207
20048,여성 타임 투 트레일 옴니히트 팬츠 (C64XR9829010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/productimages/a/1/C64XR9829028.jpg,16710579925595711463
20048,여성 타임 투 트레일 옴니히트 팬츠 (C64XR9829010) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20048,여성 타임 투 트레일 옴니히트 팬츠 (C64XR9829010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20048,여성 타임 투 트레일 옴니히트 팬츠 (C64XR9829010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model04/4/C64XR9829010.jpg,18438796683000670207
20048,여성 타임 투 트레일 옴니히트 팬츠 (C64XR9829010) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model03/1/C64XR9829010.jpg,18439922600087381999
20049,남성 크레스트우드 로우 워터프루프 와이드핏 (C66BI1209089) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/data/tech/15_OMNI-GRIP™.jpg,10221334117565204225
20049,남성 크레스트우드 로우 워터프루프 와이드핏 (C66BI1209089) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/model05/4/C66BI1209089.jpg,16276538888560951807
20049,남성 크레스트우드 로우 워터프루프 와이드핏 (C66BI1209089) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/e/4/C66BI1209089.jpg,18446744072635842815
20049,남성 크레스트우드 로우 워터프루프 와이드핏 (C66BI1209089) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/images/pc/common/ico_youtube.png,18410416088789516031
20049,남성 크레스트우드 로우 워터프루프 와이드핏 (C66BI1209089) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/banner/gift_banner_dt_58.jpg,16710579770366000700
20049,남성 크레스트우드 로우 워터프루프 와이드핏 (C66BI1209089) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/data/tech/13_TECHLITE™.jpg,4078045680164717447
20050,남성 뉴튼 완다 와이드 미드 (C66BI5718373) | 컬럼비아 COLUMBIA,https://assetscdn49.styleship.com/assets/columbia/data/ProductImages/b/1/C66BI5718373.jpg,18446744069431395327
20050,남성 뉴튼 완다 와이드 미드 (C66BI5718373) | 컬럼비아 COLUMBIA,https://www.columbiakorea.co.kr/data/tech/15_OMNI-GRIP™.jpg,10221334117565204225
